,filename,color,class
1793,train/oranges/images - 2022-02-02T211228.887.jpg,"(0, 10, 0)",1
1794,train/oranges/images - 2022-02-02T211230.199.jpg,"(102, 139, 85)",1
1795,train/oranges/images - 2022-02-02T211232.831.jpg,"(67, 71, 0)",1
1796,train/oranges/images - 2022-02-02T211234.475.jpg,"(1, 1, 1)",1
1797,train/oranges/images - 2022-02-02T211235.375.jpg,"(67, 72, 50)",1
1798,train/oranges/images - 2022-02-02T211237.483.jpg,"(26, 55, 0)",1
1799,train/oranges/images - 2022-02-02T211238.309.jpg,"(29, 49, 0)",1
1800,train/oranges/images - 2022-02-02T211240.829.jpg,"(75, 114, 21)",1
1801,train/oranges/images - 2022-02-02T211243.352.jpg,"(66, 94, 43)",1
1802,train/oranges/images - 2022-02-02T211245.076.jpg,"(128, 134, 122)",1
1803,train/oranges/images - 2022-02-02T211246.904.jpg,"(22, 26, 11)",1
1804,train/oranges/images - 2022-02-02T211250.082.jpg,"(33, 53, 0)",1
1805,train/oranges/images - 2022-02-02T211252.901.jpg,"(38, 59, 0)",1
1806,train/oranges/images - 2022-02-02T211254.561.jpg,"(139, 189, 238)",1
1807,train/oranges/images - 2022-02-02T211256.450.jpg,"(52, 60, 36)",1
1808,train/oranges/images - 2022-02-02T211257.680.jpg,"(34, 58, 0)",1
1809,train/oranges/images - 2022-02-02T211258.967.jpg,"(79, 107, 33)",1
1810,train/oranges/images - 2022-02-02T211300.533.jpg,"(103, 92, 86)",1
1811,train/oranges/images - 2022-02-02T211301.881.jpg,"(47, 72, 40)",1
1812,train/oranges/images - 2022-02-02T211303.185.jpg,"(40, 63, 37)",1
1813,train/oranges/images - 2022-02-02T211305.894.jpg,"(43, 50, 34)",1
1814,train/oranges/images - 2022-02-02T211310.094.jpg,"(20, 77, 0)",1
1815,train/oranges/images - 2022-02-02T211312.137.jpg,"(30, 42, 6)",1
1816,train/oranges/images - 2022-02-02T211314.044.jpg,"(162, 145, 125)",1
1817,train/oranges/images - 2022-02-02T211316.508.jpg,"(35, 48, 30)",1
1818,train/oranges/images - 2022-02-02T211318.315.jpg,"(42, 64, 0)",1
1819,train/oranges/images - 2022-02-02T211321.757.jpg,"(50, 51, 72)",1
1820,train/oranges/images - 2022-02-02T211327.710.jpg,"(45, 61, 0)",1
1821,train/oranges/images - 2022-02-02T211330.810.jpg,"(63, 66, 0)",1
1822,train/oranges/images - 2022-02-02T211332.219.jpg,"(0, 8, 0)",1
1823,train/oranges/images - 2022-02-02T211334.314.jpg,"(132, 153, 78)",1
1824,train/oranges/images - 2022-02-02T211335.953.jpg,"(56, 57, 0)",1
1825,train/oranges/images - 2022-02-02T211337.894.jpg,"(25, 40, 17)",1
1826,train/oranges/images - 2022-02-02T211339.622.jpg,"(61, 63, 0)",1
1827,train/oranges/images - 2022-02-02T211341.002.jpg,"(24, 15, 6)",1
1828,train/oranges/images - 2022-02-02T211342.758.jpg,"(60, 82, 0)",1
1829,train/oranges/images - 2022-02-02T211344.140.jpg,"(0, 1, 0)",1
1830,train/oranges/images - 2022-02-02T211345.023.jpg,"(13, 18, 0)",1
1831,train/oranges/images - 2022-02-02T211346.549.jpg,"(25, 34, 33)",1
1832,train/oranges/images - 2022-02-02T211349.422.jpg,"(45, 53, 29)",1
1833,train/oranges/images - 2022-02-02T211350.078.jpg,"(208, 137, 55)",1
1834,train/oranges/images - 2022-02-02T211351.275.jpg,"(127, 150, 62)",1
1835,train/oranges/images - 2022-02-02T211352.448.jpg,"(6, 15, 14)",1
1836,train/oranges/images - 2022-02-02T211354.321.jpg,"(255, 255, 255)",1
1837,train/oranges/images - 2022-02-02T211355.074.jpg,"(1, 1, 1)",1
1838,train/oranges/images - 2022-02-02T211357.824.jpg,"(52, 79, 26)",1
1839,train/oranges/images - 2022-02-02T211358.546.jpg,"(29, 49, 0)",1
1840,train/oranges/images - 2022-02-02T211401.075.jpg,"(255, 255, 255)",1
1841,train/oranges/images - 2022-02-02T211403.006.jpg,"(0, 7, 0)",1
1842,train/oranges/images - 2022-02-02T211404.761.jpg,"(25, 49, 0)",1
1843,train/oranges/images - 2022-02-02T211407.305.jpg,"(21, 49, 0)",1
1844,train/oranges/images - 2022-02-02T211408.033.jpg,"(0, 54, 0)",1
1845,train/oranges/images - 2022-02-02T211413.549.jpg,"(1, 1, 1)",1
1846,train/oranges/images - 2022-02-02T211416.512.jpg,"(44, 45, 31)",1
1847,train/oranges/images - 2022-02-02T211418.023.jpg,"(6, 5, 21)",1
1848,train/oranges/images - 2022-02-02T211418.214.jpg,"(44, 67, 0)",1
1849,train/oranges/images - 2022-02-02T211419.949.jpg,"(0, 5, 0)",1
1850,train/oranges/images - 2022-02-02T211420.801.jpg,"(28, 20, 18)",1
1851,train/oranges/images - 2022-02-02T211421.731.jpg,"(0, 13, 0)",1
1852,train/oranges/images - 2022-02-02T211422.468.jpg,"(21, 23, 9)",1
1853,train/oranges/images - 2022-02-02T211423.409.jpg,"(60, 65, 42)",1
1854,train/oranges/images - 2022-02-02T211424.156.jpg,"(51, 54, 59)",1
1855,train/oranges/images - 2022-02-02T211427.204.jpg,"(39, 57, 71)",1
1856,train/oranges/images - 2022-02-02T211428.169.jpg,"(79, 99, 40)",1
1857,train/oranges/images - 2022-02-02T211428.715.jpg,"(73, 89, 52)",1
1858,train/oranges/images - 2022-02-02T211429.883.jpg,"(84, 94, 60)",1
1859,train/oranges/images - 2022-02-02T211430.650.jpg,"(115, 127, 103)",1
1860,train/oranges/images - 2022-02-02T211432.254.jpg,"(19, 61, 13)",1
1861,train/oranges/images - 2022-02-02T211434.155.jpg,"(73, 80, 38)",1
1862,train/oranges/images - 2022-02-02T211435.123.jpg,"(0, 44, 0)",1
1863,train/oranges/images - 2022-02-02T211436.972.jpg,"(77, 87, 52)",1
1864,train/oranges/images.jpg,"(104, 126, 41)",1
1865,train/oranges/orange.jpg,"(154, 34, 0)",1
1866,train/oranges/orange_0.jpg,"(239, 121, 51)",1
1867,train/oranges/orange_1.jpg,"(240, 142, 53)",1
1868,train/oranges/orange_10.jpg,"(240, 133, 51)",1
1869,train/oranges/orange_100.jpg,"(226, 136, 50)",1
1870,train/oranges/orange_1000.jpg,"(240, 143, 72)",1
1871,train/oranges/orange_1001.jpg,"(255, 255, 255)",1
1872,train/oranges/orange_1002.jpg,"(242, 175, 62)",1
1873,train/oranges/orange_1003.jpg,"(241, 136, 55)",1
1874,train/oranges/orange_1004.jpg,"(223, 92, 40)",1
1875,train/oranges/orange_1005.jpg,"(241, 141, 53)",1
1876,train/oranges/orange_1006.jpg,"(243, 157, 58)",1
1877,train/oranges/orange_1007.jpg,"(242, 144, 55)",1
1878,train/oranges/orange_1008.jpg,"(239, 128, 49)",1
1879,train/oranges/orange_1009.jpg,"(255, 255, 255)",1
1880,train/oranges/orange_101.jpg,"(210, 100, 41)",1
1881,train/oranges/orange_1010.jpg,"(230, 100, 48)",1
1882,train/oranges/orange_1011.jpg,"(242, 159, 57)",1
1883,train/oranges/orange_1012.jpg,"(255, 255, 255)",1
1884,train/oranges/orange_1013.jpg,"(219, 106, 46)",1
1885,train/oranges/orange_1014.jpg,"(241, 131, 52)",1
1886,train/oranges/orange_1015.jpg,"(216, 104, 41)",1
1887,train/oranges/orange_1016.jpg,"(242, 154, 56)",1
1888,train/oranges/orange_1017.jpg,"(241, 142, 57)",1
1889,train/oranges/orange_1018.jpg,"(255, 255, 255)",1
1890,train/oranges/orange_1019.jpg,"(217, 109, 63)",1
1891,train/oranges/orange_102.jpg,"(241, 151, 55)",1
1892,train/oranges/orange_1020.jpg,"(241, 151, 55)",1
1893,train/oranges/orange_1021.jpg,"(226, 111, 46)",1
1894,train/oranges/orange_1022.jpg,"(232, 136, 50)",1
1895,train/oranges/orange_1023.jpg,"(245, 183, 64)",1
1896,train/oranges/orange_1024.jpg,"(239, 122, 52)",1
1897,train/oranges/orange_1025.jpg,"(214, 109, 64)",1
1898,train/oranges/orange_1026.jpg,"(240, 129, 50)",1
1899,train/oranges/orange_1027.jpg,"(243, 164, 59)",1
1900,train/oranges/orange_1028.jpg,"(255, 255, 255)",1
1901,train/oranges/orange_1030.jpg,"(239, 116, 48)",1
1902,train/oranges/orange_1031.jpg,"(237, 133, 60)",1
1903,train/oranges/orange_1032.jpg,"(255, 255, 255)",1
1904,train/oranges/orange_1033.jpg,"(237, 135, 51)",1
1905,train/oranges/orange_1034.jpg,"(255, 255, 255)",1
1906,train/oranges/orange_1035.jpg,"(211, 108, 50)",1
1907,train/oranges/orange_1036.jpg,"(217, 113, 58)",1
1908,train/oranges/orange_1037.jpg,"(239, 128, 49)",1
1909,train/oranges/orange_1038.jpg,"(255, 255, 255)",1
1910,train/oranges/orange_1039.jpg,"(241, 151, 55)",1
1911,train/oranges/orange_104.jpg,"(225, 75, 38)",1
1912,train/oranges/orange_1040.jpg,"(241, 146, 54)",1
1913,train/oranges/orange_1041.jpg,"(217, 85, 37)",1
1914,train/oranges/orange_1042.jpg,"(233, 129, 68)",1
1915,train/oranges/orange_1043.jpg,"(224, 104, 43)",1
1916,train/oranges/orange_1044.jpg,"(228, 129, 72)",1
1917,train/oranges/orange_1045.jpg,"(241, 144, 76)",1
1918,train/oranges/orange_1046.jpg,"(238, 115, 47)",1
1919,train/oranges/orange_1047.jpg,"(240, 112, 47)",1
1920,train/oranges/orange_1048.jpg,"(243, 166, 60)",1
1921,train/oranges/orange_1049.jpg,"(243, 159, 63)",1
1922,train/oranges/orange_105.jpg,"(228, 144, 80)",1
1923,train/oranges/orange_1050.jpg,"(233, 132, 50)",1
1924,train/oranges/orange_1051.jpg,"(240, 129, 50)",1
1925,train/oranges/orange_1052.jpg,"(196, 100, 39)",1
1926,train/oranges/orange_1053.jpg,"(239, 127, 53)",1
1927,train/oranges/orange_1054.jpg,"(242, 160, 58)",1
1928,train/oranges/orange_1055.jpg,"(240, 149, 56)",1
1929,train/oranges/orange_1056.jpg,"(238, 144, 54)",1
1930,train/oranges/orange_1057.jpg,"(241, 167, 60)",1
1931,train/oranges/orange_1058.jpg,"(204, 103, 47)",1
1932,train/oranges/orange_1059.jpg,"(223, 143, 54)",1
1933,train/oranges/orange_1060.jpg,"(255, 255, 255)",1
1934,train/oranges/orange_1061.jpg,"(239, 127, 63)",1
1935,train/oranges/orange_1062.jpg,"(218, 109, 52)",1
1936,train/oranges/orange_1063.jpg,"(238, 159, 58)",1
1937,train/oranges/orange_1064.jpg,"(236, 88, 42)",1
1938,train/oranges/orange_1065.jpg,"(240, 129, 58)",1
1939,train/oranges/orange_1067.jpg,"(239, 116, 48)",1
1940,train/oranges/orange_1068.jpg,"(241, 151, 55)",1
1941,train/oranges/orange_1069.jpg,"(240, 127, 71)",1
1942,train/oranges/orange_107.jpg,"(240, 129, 50)",1
1943,train/oranges/orange_1070.jpg,"(255, 255, 255)",1
1944,train/oranges/orange_1072.jpg,"(238, 126, 50)",1
1945,train/oranges/orange_1073.jpg,"(255, 255, 255)",1
1946,train/oranges/orange_1074.jpg,"(240, 135, 54)",1
1947,train/oranges/orange_1075.jpg,"(255, 255, 255)",1
1948,train/oranges/orange_1076.jpg,"(242, 152, 56)",1
1949,train/oranges/orange_1077.jpg,"(255, 255, 255)",1
1950,train/oranges/orange_1078.jpg,"(255, 255, 255)",1
1951,train/oranges/orange_1079.jpg,"(238, 107, 55)",1
1952,train/oranges/orange_108.jpg,"(240, 124, 49)",1
1953,train/oranges/orange_1080.jpg,"(240, 129, 50)",1
1954,train/oranges/orange_1081.jpg,"(239, 132, 52)",1
1955,train/oranges/orange_1082.jpg,"(240, 133, 61)",1
1956,train/oranges/orange_1084.jpg,"(255, 255, 255)",1
1957,train/oranges/orange_1085.jpg,"(241, 136, 53)",1
1958,train/oranges/orange_1086.jpg,"(241, 151, 55)",1
1959,train/oranges/orange_1087.jpg,"(255, 255, 255)",1
1960,train/oranges/orange_1088.jpg,"(220, 117, 51)",1
1961,train/oranges/orange_1089.jpg,"(225, 125, 50)",1
1962,train/oranges/orange_1090.jpg,"(255, 255, 255)",1
1963,train/oranges/orange_1091.jpg,"(255, 255, 255)",1
1964,train/oranges/orange_1092.jpg,"(255, 255, 255)",1
1965,train/oranges/orange_1093.jpg,"(255, 255, 255)",1
1966,train/oranges/orange_1094.jpg,"(255, 255, 255)",1
1967,train/oranges/orange_1095.jpg,"(233, 171, 70)",1
1968,train/oranges/orange_1096.jpg,"(212, 114, 53)",1
1969,train/oranges/orange_1097.jpg,"(235, 133, 59)",1
1970,train/oranges/orange_1098.jpg,"(255, 255, 255)",1
1971,train/oranges/orange_1099.jpg,"(255, 255, 255)",1
1972,train/oranges/orange_11.jpg,"(243, 175, 64)",1
1973,train/oranges/orange_110.jpg,"(240, 145, 55)",1
1974,train/oranges/orange_1100.jpg,"(240, 138, 54)",1
1975,train/oranges/orange_1101.jpg,"(255, 255, 255)",1
1976,train/oranges/orange_1102.jpg,"(236, 131, 50)",1
1977,train/oranges/orange_1103.jpg,"(237, 116, 59)",1
1978,train/oranges/orange_1104.jpg,"(238, 108, 46)",1
1979,train/oranges/orange_1105.jpg,"(235, 150, 57)",1
1980,train/oranges/orange_1106.jpg,"(146, 174, 198)",1
1981,train/oranges/orange_1107.jpg,"(238, 120, 50)",1
1982,train/oranges/orange_1108.jpg,"(242, 149, 56)",1
1983,train/oranges/orange_111.jpg,"(255, 255, 255)",1
1984,train/oranges/orange_1110.jpg,"(255, 255, 255)",1
1985,train/oranges/orange_1111.jpg,"(222, 114, 52)",1
1986,train/oranges/orange_1112.jpg,"(255, 255, 255)",1
1987,train/oranges/orange_1113.jpg,"(245, 175, 63)",1
1988,train/oranges/orange_1114.jpg,"(241, 141, 53)",1
1989,train/oranges/orange_1115.jpg,"(240, 133, 51)",1
1990,train/oranges/orange_1116.jpg,"(242, 149, 54)",1
1991,train/oranges/orange_1117.jpg,"(240, 129, 50)",1
1992,train/oranges/orange_1118.jpg,"(255, 255, 255)",1
1993,train/oranges/orange_1119.jpg,"(241, 151, 55)",1
1994,train/oranges/orange_112.jpg,"(241, 136, 53)",1
1995,train/oranges/orange_1120.jpg,"(241, 144, 63)",1
1996,train/oranges/orange_1121.jpg,"(255, 255, 255)",1
1997,train/oranges/orange_1122.jpg,"(240, 135, 54)",1
1998,train/oranges/orange_1123.jpg,"(223, 123, 47)",1
1999,train/oranges/orange_1124.jpg,"(225, 144, 53)",1
2000,train/oranges/orange_1125.jpg,"(255, 255, 255)",1
2001,train/oranges/orange_1126.jpg,"(222, 221, 219)",1
2002,train/oranges/orange_1127.jpg,"(255, 255, 255)",1
2003,train/oranges/orange_1128.jpg,"(245, 176, 81)",1
2004,train/oranges/orange_1129.jpg,"(238, 135, 58)",1
2005,train/oranges/orange_113.jpg,"(241, 151, 55)",1
2006,train/oranges/orange_1130.jpg,"(212, 114, 43)",1
2007,train/oranges/orange_1131.jpg,"(221, 130, 59)",1
2008,train/oranges/orange_1132.jpg,"(240, 129, 50)",1
2009,train/oranges/orange_1133.jpg,"(224, 144, 59)",1
2010,train/oranges/orange_1134.jpg,"(240, 138, 53)",1
2011,train/oranges/orange_114.jpg,"(255, 255, 255)",1
2012,train/oranges/orange_1140.jpg,"(239, 121, 51)",1
2013,train/oranges/orange_1141.jpg,"(240, 145, 55)",1
2014,train/oranges/orange_1142.jpg,"(243, 157, 58)",1
2015,train/oranges/orange_1143.jpg,"(240, 130, 55)",1
2016,train/oranges/orange_1144.jpg,"(241, 151, 55)",1
2017,train/oranges/orange_1145.jpg,"(231, 120, 51)",1
2018,train/oranges/orange_1146.jpg,"(239, 152, 55)",1
2019,train/oranges/orange_1147.jpg,"(200, 106, 45)",1
2020,train/oranges/orange_1148.jpg,"(239, 121, 51)",1
2021,train/oranges/orange_1149.jpg,"(237, 135, 53)",1
2022,train/oranges/orange_115.jpg,"(221, 116, 51)",1
2023,train/oranges/orange_1150.jpg,"(238, 122, 49)",1
2024,train/oranges/orange_1151.jpg,"(242, 154, 67)",1
2025,train/oranges/orange_1152.jpg,"(240, 133, 51)",1
2026,train/oranges/orange_1153.jpg,"(244, 173, 65)",1
2027,train/oranges/orange_1154.jpg,"(239, 150, 56)",1
2028,train/oranges/orange_1155.jpg,"(239, 129, 50)",1
2029,train/oranges/orange_1156.jpg,"(242, 157, 64)",1
2030,train/oranges/orange_1157.jpg,"(238, 120, 48)",1
2031,train/oranges/orange_1158.jpg,"(255, 255, 255)",1
2032,train/oranges/orange_1159.jpg,"(231, 120, 51)",1
2033,train/oranges/orange_116.jpg,"(232, 131, 53)",1
2034,train/oranges/orange_1160.jpg,"(240, 138, 53)",1
2035,train/oranges/orange_1161.jpg,"(240, 131, 64)",1
2036,train/oranges/orange_1162.jpg,"(240, 138, 54)",1
2037,train/oranges/orange_1163.jpg,"(239, 145, 73)",1
2038,train/oranges/orange_1164.jpg,"(229, 155, 56)",1
2039,train/oranges/orange_1165.jpg,"(244, 177, 64)",1
2040,train/oranges/orange_1166.jpg,"(241, 136, 55)",1
2041,train/oranges/orange_1167.jpg,"(239, 126, 50)",1
2042,train/oranges/orange_1168.jpg,"(236, 103, 44)",1
2043,train/oranges/orange_1169.jpg,"(241, 141, 53)",1
2044,train/oranges/orange_117.jpg,"(201, 138, 71)",1
2045,train/oranges/orange_1170.jpg,"(241, 134, 52)",1
2046,train/oranges/orange_1171.jpg,"(226, 95, 41)",1
2047,train/oranges/orange_1172.jpg,"(245, 175, 63)",1
2048,train/oranges/orange_1173.jpg,"(220, 102, 41)",1
2049,train/oranges/orange_1174.jpg,"(239, 153, 66)",1
2050,train/oranges/orange_1175.jpg,"(236, 124, 48)",1
2051,train/oranges/orange_1176.jpg,"(215, 103, 40)",1
2052,train/oranges/orange_1177.jpg,"(242, 154, 56)",1
2053,train/oranges/orange_1178.jpg,"(213, 108, 42)",1
2054,train/oranges/orange_1179.jpg,"(222, 114, 50)",1
2055,train/oranges/orange_118.jpg,"(255, 255, 255)",1
2056,train/oranges/orange_1180.jpg,"(235, 126, 67)",1
2057,train/oranges/orange_1181.jpg,"(217, 109, 63)",1
2058,train/oranges/orange_1182.jpg,"(241, 151, 55)",1
2059,train/oranges/orange_1183.jpg,"(225, 110, 45)",1
2060,train/oranges/orange_1184.jpg,"(231, 135, 49)",1
2061,train/oranges/orange_1185.jpg,"(245, 180, 64)",1
2062,train/oranges/orange_1186.jpg,"(239, 122, 52)",1
2063,train/oranges/orange_1187.jpg,"(211, 110, 66)",1
2064,train/oranges/orange_1188.jpg,"(240, 129, 50)",1
2065,train/oranges/orange_1189.jpg,"(243, 164, 59)",1
2066,train/oranges/orange_119.jpg,"(255, 255, 255)",1
2067,train/oranges/orange_1190.jpg,"(238, 120, 48)",1
2068,train/oranges/orange_1191.jpg,"(240, 129, 50)",1
2069,train/oranges/orange_1192.jpg,"(255, 255, 255)",1
2070,train/oranges/orange_1193.jpg,"(238, 138, 63)",1
2071,train/oranges/orange_1194.jpg,"(255, 255, 255)",1
2072,train/oranges/orange_1195.jpg,"(240, 142, 55)",1
2073,train/oranges/orange_1196.jpg,"(255, 255, 255)",1
2074,train/oranges/orange_1197.jpg,"(210, 107, 48)",1
2075,train/oranges/orange_1198.jpg,"(231, 137, 50)",1
2076,train/oranges/orange_1199.jpg,"(245, 189, 142)",1
2077,train/oranges/orange_12.jpg,"(240, 151, 57)",1
2078,train/oranges/orange_120.jpg,"(255, 255, 255)",1
2079,train/oranges/orange_1200.jpg,"(226, 110, 63)",1
2080,train/oranges/orange_1201.jpg,"(216, 112, 57)",1
2081,train/oranges/orange_1202.jpg,"(255, 255, 255)",1
2082,train/oranges/orange_1203.jpg,"(243, 157, 56)",1
2083,train/oranges/orange_1204.jpg,"(241, 146, 54)",1
2084,train/oranges/orange_1205.jpg,"(239, 113, 65)",1
2085,train/oranges/orange_1206.jpg,"(225, 105, 44)",1
2086,train/oranges/orange_1207.jpg,"(239, 129, 50)",1
2087,train/oranges/orange_1208.jpg,"(241, 144, 76)",1
2088,train/oranges/orange_1209.jpg,"(239, 133, 55)",1
2089,train/oranges/orange_121.jpg,"(255, 255, 255)",1
2090,train/oranges/orange_1210.jpg,"(240, 138, 53)",1
2091,train/oranges/orange_1211.jpg,"(239, 159, 60)",1
2092,train/oranges/orange_1212.jpg,"(235, 136, 51)",1
2093,train/oranges/orange_1213.jpg,"(239, 128, 49)",1
2094,train/oranges/orange_1214.jpg,"(195, 99, 38)",1
2095,train/oranges/orange_1215.jpg,"(239, 132, 54)",1
2096,train/oranges/orange_1216.jpg,"(242, 160, 58)",1
2097,train/oranges/orange_1217.jpg,"(242, 147, 57)",1
2098,train/oranges/orange_1218.jpg,"(238, 144, 54)",1
2099,train/oranges/orange_1219.jpg,"(240, 168, 60)",1
2100,train/oranges/orange_122.jpg,"(232, 170, 69)",1
2101,train/oranges/orange_1220.jpg,"(243, 177, 64)",1
2102,train/oranges/orange_1221.jpg,"(239, 169, 100)",1
2103,train/oranges/orange_1222.jpg,"(228, 143, 53)",1
2104,train/oranges/orange_1223.jpg,"(205, 125, 62)",1
2105,train/oranges/orange_1224.jpg,"(239, 127, 63)",1
2106,train/oranges/orange_1225.jpg,"(234, 108, 47)",1
2107,train/oranges/orange_1226.jpg,"(213, 108, 53)",1
2108,train/oranges/orange_1227.jpg,"(237, 158, 57)",1
2109,train/oranges/orange_1228.jpg,"(235, 87, 41)",1
2110,train/oranges/orange_1229.jpg,"(240, 129, 58)",1
2111,train/oranges/orange_123.jpg,"(242, 152, 76)",1
2112,train/oranges/orange_1231.jpg,"(239, 111, 46)",1
2113,train/oranges/orange_1232.jpg,"(241, 151, 55)",1
2114,train/oranges/orange_1233.jpg,"(238, 113, 55)",1
2115,train/oranges/orange_1234.jpg,"(240, 129, 73)",1
2116,train/oranges/orange_1235.jpg,"(242, 144, 55)",1
2117,train/oranges/orange_1236.jpg,"(238, 117, 48)",1
2118,train/oranges/orange_1237.jpg,"(255, 255, 255)",1
2119,train/oranges/orange_1238.jpg,"(232, 163, 62)",1
2120,train/oranges/orange_1239.jpg,"(239, 128, 57)",1
2121,train/oranges/orange_124.jpg,"(247, 199, 89)",1
2122,train/oranges/orange_1240.jpg,"(226, 136, 50)",1
2123,train/oranges/orange_1241.jpg,"(212, 99, 41)",1
2124,train/oranges/orange_1242.jpg,"(243, 153, 57)",1
2125,train/oranges/orange_1243.jpg,"(236, 92, 42)",1
2126,train/oranges/orange_1244.jpg,"(229, 145, 81)",1
2127,train/oranges/orange_1245.jpg,"(239, 111, 50)",1
2128,train/oranges/orange_1246.jpg,"(239, 123, 48)",1
2129,train/oranges/orange_1247.jpg,"(232, 120, 48)",1
2130,train/oranges/orange_1248.jpg,"(240, 135, 54)",1
2131,train/oranges/orange_1249.jpg,"(243, 171, 63)",1
2132,train/oranges/orange_125.jpg,"(235, 133, 59)",1
2133,train/oranges/orange_1250.jpg,"(255, 255, 255)",1
2134,train/oranges/orange_1251.jpg,"(241, 137, 52)",1
2135,train/oranges/orange_1252.jpg,"(241, 151, 55)",1
2136,train/oranges/orange_1253.jpg,"(219, 116, 50)",1
2137,train/oranges/orange_1254.jpg,"(225, 125, 50)",1
2138,train/oranges/orange_1255.jpg,"(211, 100, 47)",1
2139,train/oranges/orange_1256.jpg,"(0, 0, 0)",1
2140,train/oranges/orange_1257.jpg,"(0, 0, 0)",1
2141,train/oranges/orange_1258.jpg,"(0, 0, 0)",1
2142,train/oranges/orange_1259.jpg,"(232, 170, 69)",1
2143,train/oranges/orange_126.jpg,"(239, 121, 49)",1
2144,train/oranges/orange_1260.jpg,"(243, 153, 77)",1
2145,train/oranges/orange_1261.jpg,"(235, 133, 59)",1
2146,train/oranges/orange_1262.jpg,"(239, 121, 49)",1
2147,train/oranges/orange_1263.jpg,"(255, 255, 255)",1
2148,train/oranges/orange_1264.jpg,"(228, 97, 41)",1
2149,train/oranges/orange_1265.jpg,"(240, 138, 54)",1
2150,train/oranges/orange_1266.jpg,"(238, 117, 48)",1
2151,train/oranges/orange_1267.jpg,"(241, 141, 53)",1
2152,train/oranges/orange_1268.jpg,"(237, 132, 51)",1
2153,train/oranges/orange_1269.jpg,"(236, 116, 56)",1
2154,train/oranges/orange_127.jpg,"(255, 255, 255)",1
2155,train/oranges/orange_1270.jpg,"(238, 108, 46)",1
2156,train/oranges/orange_1271.jpg,"(235, 150, 57)",1
2157,train/oranges/orange_1272.jpg,"(240, 144, 57)",1
2158,train/oranges/orange_1273.jpg,"(0, 0, 0)",1
2159,train/oranges/orange_1274.jpg,"(237, 119, 49)",1
2160,train/oranges/orange_1275.jpg,"(242, 149, 56)",1
2161,train/oranges/orange_1277.jpg,"(225, 116, 47)",1
2162,train/oranges/orange_1278.jpg,"(239, 121, 59)",1
2163,train/oranges/orange_1279.jpg,"(245, 173, 62)",1
2164,train/oranges/orange_128.jpg,"(255, 255, 255)",1
2165,train/oranges/orange_1280.jpg,"(241, 141, 53)",1
2166,train/oranges/orange_1281.jpg,"(240, 133, 51)",1
2167,train/oranges/orange_1282.jpg,"(241, 151, 55)",1
2168,train/oranges/orange_1283.jpg,"(240, 129, 50)",1
2169,train/oranges/orange_1284.jpg,"(172, 98, 49)",1
2170,train/oranges/orange_1285.jpg,"(255, 255, 255)",1
2171,train/oranges/orange_1286.jpg,"(241, 151, 55)",1
2172,train/oranges/orange_1287.jpg,"(239, 132, 52)",1
2173,train/oranges/orange_1288.jpg,"(237, 130, 52)",1
2174,train/oranges/orange_1289.jpg,"(221, 121, 46)",1
2175,train/oranges/orange_129.jpg,"(240, 138, 54)",1
2176,train/oranges/orange_1290.jpg,"(239, 138, 56)",1
2177,train/oranges/orange_1291.jpg,"(239, 132, 52)",1
2178,train/oranges/orange_1292.jpg,"(240, 129, 50)",1
2179,train/oranges/orange_1293.jpg,"(228, 228, 226)",1
2180,train/oranges/orange_1294.jpg,"(243, 173, 78)",1
2181,train/oranges/orange_1295.jpg,"(246, 186, 66)",1
2182,train/oranges/orange_1296.jpg,"(237, 131, 57)",1
2183,train/oranges/orange_1297.jpg,"(215, 114, 44)",1
2184,train/oranges/orange_1298.jpg,"(219, 128, 57)",1
2185,train/oranges/orange_1299.jpg,"(240, 129, 50)",1
2186,train/oranges/orange_13.jpg,"(239, 129, 50)",1
2187,train/oranges/orange_130.jpg,"(238, 113, 47)",1
2188,train/oranges/orange_1300.jpg,"(231, 165, 69)",1
2189,train/oranges/orange_1301.jpg,"(241, 140, 52)",1
2190,train/oranges/orange_1307.jpg,"(255, 255, 255)",1
2191,train/oranges/orange_1308.jpg,"(241, 143, 54)",1
2192,train/oranges/orange_1309.jpg,"(243, 157, 58)",1
2193,train/oranges/orange_131.jpg,"(241, 141, 53)",1
2194,train/oranges/orange_1310.jpg,"(239, 131, 56)",1
2195,train/oranges/orange_1311.jpg,"(241, 151, 55)",1
2196,train/oranges/orange_1312.jpg,"(229, 120, 51)",1
2197,train/oranges/orange_1313.jpg,"(239, 152, 55)",1
2198,train/oranges/orange_1314.jpg,"(197, 103, 42)",1
2199,train/oranges/orange_1315.jpg,"(240, 128, 54)",1
2200,train/oranges/orange_1316.jpg,"(240, 130, 55)",1
2201,train/oranges/orange_1317.jpg,"(239, 138, 56)",1
2202,train/oranges/orange_1318.jpg,"(238, 122, 49)",1
2203,train/oranges/orange_1319.jpg,"(242, 154, 67)",1
2204,train/oranges/orange_1320.jpg,"(240, 133, 51)",1
2205,train/oranges/orange_1321.jpg,"(240, 151, 57)",1
2206,train/oranges/orange_1322.jpg,"(239, 129, 50)",1
2207,train/oranges/orange_1323.jpg,"(250, 250, 250)",1
2208,train/oranges/orange_1324.jpg,"(239, 152, 55)",1
2209,train/oranges/orange_1325.jpg,"(242, 159, 57)",1
2210,train/oranges/orange_1326.jpg,"(240, 140, 52)",1
